city,state_id,state_name,county_name,lat,lng,timezone
Burlington,VT,Vermont,Chittenden,44.4876,-73.2316,America/New_York
Seaside,CA,California,Monterey,36.6224,-121.8199,America/Los_Angeles
Richardson,TX,Texas,Dallas,32.9716,-96.7093,America/Chicago
Cambridge,MA,Massachusetts,Middlesex,42.3759,-71.1185,America/New_York
Monroe,LA,Louisiana,Ouachita,32.5185,-92.0774,America/Chicago
North Charleston,SC,South Carolina,Charleston,32.9067,-80.0722,America/New_York
Saginaw,MI,Michigan,Saginaw,43.4199,-83.9501,America/Detroit
Clearwater,FL,Florida,Pinellas,27.9790,-82.7623,America/New_York
The Woodlands,TX,Texas,Montgomery,30.1738,-95.5134,America/Chicago
Brandon,FL,Florida,Hillsborough,27.9367,-82.3000,America/New_York
St. Cloud,MN,Minnesota,Stearns,45.5340,-94.1718,America/Chicago
West Jordan,UT,Utah,Salt Lake,40.6024,-112.0008,America/Denver
Broken Arrow,OK,Oklahoma,Tulsa,36.0380,-95.7806,America/Chicago
Harlingen,TX,Texas,Cameron,26.1916,-97.6977,America/Chicago
Kailua,HI,Hawaii,Honolulu,21.3920,-157.7396,Pacific/Honolulu
Westminster,CO,Colorado,Adams,39.8837,-105.0624,America/Denver
Gilroy,CA,California,Santa Clara,37.0046,-121.5854,America/Los_Angeles
Richmond,CA,California,Contra Costa,37.9477,-122.3389,America/Los_Angeles
Mandeville,LA,Louisiana,St. Tammany,30.3751,-90.0904,America/Chicago
Utica,NY,New York,Oneida,43.0962,-75.2261,America/New_York
Ponce,PR,Puerto Rico,Ponce,18.0127,-66.6212,America/Puerto_Rico
League City,TX,Texas,Galveston,29.4874,-95.1087,America/Chicago
Port Arthur,TX,Texas,Jefferson,29.8554,-93.9264,America/Chicago
Lowell,MA,Massachusetts,Middlesex,42.6389,-71.3217,America/New_York
East Los Angeles,CA,California,Los Angeles,34.0326,-118.1691,America/Los_Angeles
Carlsbad,CA,California,San Diego,33.1246,-117.2834,America/Los_Angeles
Elgin,IL,Illinois,Kane,42.0383,-88.3240,America/Chicago
Waterloo,IA,Iowa,Black Hawk,42.4918,-92.3522,America/Chicago
Leominster,MA,Massachusetts,Worcester,42.5209,-71.7717,America/New_York
Bend,OR,Oregon,Deschutes,44.0563,-121.3095,America/Los_Angeles
Sioux City,IA,Iowa,Woodbury,42.4959,-96.3901,America/Chicago
Gresham,OR,Oregon,Multnomah,45.5021,-122.4413,America/Los_Angeles
Longview,TX,Texas,Gregg,32.5193,-94.7622,America/Chicago
Pompano Beach,FL,Florida,Broward,26.2428,-80.1312,America/New_York
Downey,CA,California,Los Angeles,33.9379,-118.1311,America/Los_Angeles
Murrieta,CA,California,Riverside,33.5719,-117.1909,America/Los_Angeles
Idaho Falls,ID,Idaho,Bonneville,43.4871,-112.0362,America/Boise
Miami Gardens,FL,Florida,Miami-Dade,25.9433,-80.2426,America/New_York
Everett,WA,Washington,Snohomish,47.9525,-122.1669,America/Los_Angeles
Holland,MI,Michigan,Ottawa,42.7677,-86.0984,America/Detroit
Costa Mesa,CA,California,Orange,33.6667,-117.9135,America/Los_Angeles
Temecula,CA,California,Riverside,33.4928,-117.1315,America/Los_Angeles
Jacksonville,NC,North Carolina,Onslow,34.7289,-77.3941,America/New_York
San Buenaventura,CA,California,Ventura,34.2741,-119.2314,America/Los_Angeles
Sugar Land,TX,Texas,Fort Bend,29.5935,-95.6358,America/Chicago
Chico,CA,California,Butte,39.7578,-121.8161,America/Los_Angeles
South Fulton,GA,Georgia,Fulton,33.6273,-84.5800,America/New_York
Sparks,NV,Nevada,Washoe,39.5736,-119.7161,America/Los_Angeles
Eau Claire,WI,Wisconsin,Eau Claire,44.8197,-91.4948,America/Chicago
Auburn,AL,Alabama,Lee,32.6087,-85.4903,America/Chicago
Dearborn,MI,Michigan,Wayne,42.3127,-83.2130,America/Detroit
Riverview,FL,Florida,Hillsborough,27.8227,-82.3023,America/New_York
Allen,TX,Texas,Collin,33.1088,-96.6735,America/Chicago
West Covina,CA,California,Los Angeles,34.0555,-117.9113,America/Los_Angeles
Centennial,CO,Colorado,Arapahoe,39.5926,-104.8673,America/Denver
Bloomington,IN,Indiana,Monroe,39.1637,-86.5257,America/Indiana/Indianapolis
Sandy Springs,GA,Georgia,Fulton,33.9366,-84.3703,America/New_York
El Monte,CA,California,Los Angeles,34.0739,-118.0291,America/Los_Angeles
Hillsboro,OR,Oregon,Washington,45.5273,-122.9360,America/Los_Angeles
Menifee,CA,California,Riverside,33.6909,-117.1849,America/Los_Angeles
Rio Rancho,NM,New Mexico,Sandoval,35.2873,-106.6982,America/Denver
Davie,FL,Florida,Broward,26.0789,-80.2870,America/New_York
Jurupa Valley,CA,California,Riverside,34.0010,-117.4706,America/Los_Angeles
Columbia,MD,Maryland,Howard,39.2004,-76.8590,America/New_York
Inglewood,CA,California,Los Angeles,33.9566,-118.3444,America/Los_Angeles
Spokane Valley,WA,Washington,Spokane,47.6626,-117.2346,America/Los_Angeles
Renton,WA,Washington,King,47.4784,-122.1918,America/Los_Angeles
San Tan Valley,AZ,Arizona,Pinal,33.1786,-111.5629,America/Phoenix
Burbank,CA,California,Los Angeles,34.1879,-118.3235,America/Los_Angeles
Brockton,MA,Massachusetts,Plymouth,42.0821,-71.0242,America/New_York
El Cajon,CA,California,San Diego,32.8017,-116.9604,America/Los_Angeles
Rialto,CA,California,San Bernardino,34.1175,-117.3892,America/Los_Angeles
San Mateo,CA,California,San Mateo,37.5522,-122.3121,America/Los_Angeles
Goodyear,AZ,Arizona,Maricopa,33.2614,-112.3622,America/Phoenix
Charlottesville,VA,Virginia,Charlottesville,38.0375,-78.4855,America/New_York
Lafayette,CO,Colorado,Boulder,39.9946,-105.0998,America/Denver
Lee's Summit,MO,Missouri,Jackson,38.9171,-94.3816,America/Chicago
Edinburg,TX,Texas,Hidalgo,26.3196,-98.1597,America/Chicago
Daly City,CA,California,San Mateo,37.6862,-122.4685,America/Los_Angeles
Wichita Falls,TX,Texas,Wichita,33.9072,-98.5291,America/Chicago
Bowling Green,KY,Kentucky,Warren,36.9716,-86.4378,America/Chicago
Longmont,CO,Colorado,Boulder,40.1686,-105.1005,America/Denver
Vacaville,CA,California,Solano,38.3587,-121.9673,America/Los_Angeles
Highlands Ranch,CO,Colorado,Douglas,39.5419,-104.9708,America/Denver
Quincy,MA,Massachusetts,Norfolk,42.2506,-71.0187,America/New_York
Fishers,IN,Indiana,Hamilton,39.9588,-85.9659,America/Indiana/Indianapolis
Lynn,MA,Massachusetts,Essex,42.4781,-70.9664,America/New_York
Norwalk,CA,California,Los Angeles,33.9069,-118.0829,America/Los_Angeles
Carmel,IN,Indiana,Hamilton,39.9650,-86.1460,America/Indiana/Indianapolis
Hesperia,CA,California,San Bernardino,34.3975,-117.3147,America/Los_Angeles
St. Augustine,FL,Florida,St. Johns,29.8976,-81.3100,America/New_York
Buckeye,AZ,Arizona,Maricopa,33.4314,-112.6429,America/Phoenix
San Angelo,TX,Texas,Tom Green,31.4424,-100.4504,America/Chicago
Federal Way,WA,Washington,King,47.3091,-122.3358,America/Los_Angeles
Bismarck,ND,North Dakota,Burleigh,46.8143,-100.7694,America/Chicago
Boca Raton,FL,Florida,Palm Beach,26.3752,-80.1080,America/New_York
New Braunfels,TX,Texas,Comal,29.6994,-98.1148,America/Chicago
Vista,CA,California,San Diego,33.1896,-117.2386,America/Los_Angeles
Beaverton,OR,Oregon,Washington,45.4779,-122.8168,America/Los_Angeles
Portsmouth,VA,Virginia,Portsmouth,36.8468,-76.3540,America/New_York
Orem,UT,Utah,Utah,40.2981,-111.6994,America/Denver
Conroe,TX,Texas,Montgomery,30.3238,-95.4824,America/Chicago
Suffolk,VA,Virginia,Suffolk,36.6953,-76.6398,America/New_York
Sunrise,FL,Florida,Broward,26.1547,-80.2997,America/New_York
Lawrence,KS,Kansas,Douglas,38.9597,-95.2642,America/Chicago
Arden-Arcade,CA,California,Sacramento,38.6017,-121.3845,America/Los_Angeles
Prescott Valley,AZ,Arizona,Yavapai,34.5980,-112.3185,America/Phoenix
Middletown,OH,Ohio,Butler,39.5033,-84.3659,America/New_York
San Germán,PR,Puerto Rico,San Germán,18.0827,-67.0460,America/Puerto_Rico
Edmond,OK,Oklahoma,Oklahoma,35.6689,-97.4160,America/Chicago
Tracy,CA,California,San Joaquin,37.7269,-121.4523,America/Los_Angeles
Manteca,CA,California,San Joaquin,37.7927,-121.2264,America/Los_Angeles
Kingsport,TN,Tennessee,Sullivan,36.5224,-82.5454,America/New_York
Portsmouth,NH,New Hampshire,Rockingham,43.0580,-70.7826,America/New_York
Sandy,UT,Utah,Salt Lake,40.5709,-111.8506,America/Denver
Palm Coast,FL,Florida,Flagler,29.5389,-81.2457,America/New_York
Slidell,LA,Louisiana,St. Tammany,30.2887,-89.7828,America/Chicago
San Marcos,CA,California,San Diego,33.1350,-117.1743,America/Los_Angeles
Livonia,MI,Michigan,Wayne,42.3972,-83.3733,America/Detroit
Santa Fe,NM,New Mexico,Santa Fe,35.6619,-105.9819,America/Denver
Plantation,FL,Florida,Broward,26.1259,-80.2617,America/New_York
Atascocita,TX,Texas,Harris,29.9777,-95.1953,America/Chicago
Fall River,MA,Massachusetts,Bristol,41.7136,-71.1015,America/New_York
Compton,CA,California,Los Angeles,33.8930,-118.2274,America/Los_Angeles
Carson,CA,California,Los Angeles,33.8374,-118.2559,America/Los_Angeles
La Crosse,WI,Wisconsin,La Crosse,43.8241,-91.2268,America/Chicago
Missoula,MT,Montana,Missoula,46.8751,-114.0214,America/Denver
O'Fallon,MO,Missouri,St. Charles,38.7850,-90.7175,America/Chicago
Mount Pleasant,SC,South Carolina,Charleston,32.8537,-79.8203,America/New_York
Roswell,GA,Georgia,Fulton,34.0391,-84.3513,America/New_York
Hoover,AL,Alabama,Jefferson,33.3763,-86.8068,America/Chicago
Florence,SC,South Carolina,Florence,34.1780,-79.7898,America/New_York
Williamsburg,VA,Virginia,Williamsburg,37.2693,-76.7076,America/New_York
South Gate,CA,California,Los Angeles,33.9447,-118.1926,America/Los_Angeles
Chino,CA,California,San Bernardino,33.9836,-117.6654,America/Los_Angeles
Fort Myers,FL,Florida,Lee,26.6194,-81.8302,America/New_York
Kirkland,WA,Washington,King,47.6970,-122.2057,America/Los_Angeles
Santa Monica,CA,California,Los Angeles,34.0235,-118.4810,America/Los_Angeles
Vineland,NJ,New Jersey,Cumberland,39.4653,-74.9981,America/New_York
Norwalk,CT,Connecticut,Western Connecticut,41.1144,-73.4215,America/New_York
Alafaya,FL,Florida,Orange,28.5280,-81.1868,America/New_York
Lawton,OK,Oklahoma,Comanche,34.6175,-98.4202,America/Chicago
Avondale,AZ,Arizona,Maricopa,33.3873,-112.3235,America/Phoenix
Germantown,MD,Maryland,Montgomery,39.1755,-77.2643,America/New_York
Rapid City,SD,South Dakota,Pennington,44.0716,-103.2204,America/Denver
Westminster,CA,California,Orange,33.7523,-117.9938,America/Los_Angeles
Clifton,NJ,New Jersey,Passaic,40.8630,-74.1575,America/New_York
Waukegan,IL,Illinois,Lake,42.3698,-87.8716,America/Chicago
Bloomington,MN,Minnesota,Hennepin,44.8306,-93.3151,America/Chicago
Mayagüez,PR,Puerto Rico,Mayagüez,18.2003,-67.1397,America/Puerto_Rico
San Leandro,CA,California,Alameda,37.7074,-122.1599,America/Los_Angeles
Newton,MA,Massachusetts,Middlesex,42.3316,-71.2085,America/New_York
Joplin,MO,Missouri,Jasper,37.0757,-94.5018,America/Chicago
Lawrence,MA,Massachusetts,Essex,42.7002,-71.1626,America/New_York
Springdale,AR,Arkansas,Washington,36.1901,-94.1574,America/Chicago
Troy,MI,Michigan,Oakland,42.5817,-83.1457,America/Detroit
Citrus Heights,CA,California,Sacramento,38.6948,-121.2880,America/Los_Angeles
Deerfield Beach,FL,Florida,Broward,26.3050,-80.1277,America/New_York
Town 'n' Country,FL,Florida,Hillsborough,28.0106,-82.5763,America/New_York
Winchester,VA,Virginia,Winchester,39.1735,-78.1746,America/New_York
Mission,TX,Texas,Hidalgo,26.2039,-98.3256,America/Chicago
Bryan,TX,Texas,Brazos,30.6650,-96.3807,America/Chicago
Hawthorne,CA,California,Los Angeles,33.9147,-118.3476,America/Los_Angeles
Whittier,CA,California,Los Angeles,33.9678,-118.0188,America/Los_Angeles
Livermore,CA,California,Alameda,37.6868,-121.7607,America/Los_Angeles
Lake Forest,CA,California,Orange,33.6605,-117.6714,America/Los_Angeles
San Ramon,CA,California,Contra Costa,37.7624,-121.9365,America/Los_Angeles
Melbourne,FL,Florida,Brevard,28.1086,-80.6627,America/New_York
Franklin,TN,Tennessee,Williamson,35.9200,-86.8516,America/Chicago
Auburn,WA,Washington,King,47.3039,-122.2108,America/Los_Angeles
Port Huron,MI,Michigan,St. Clair,42.9821,-82.4388,America/Detroit
Decatur,IL,Illinois,Macon,39.8557,-88.9342,America/Chicago
Baytown,TX,Texas,Harris,29.7587,-94.9671,America/Chicago
Brooklyn Park,MN,Minnesota,Hennepin,45.1112,-93.3505,America/Chicago
Springfield,OH,Ohio,Clark,39.9300,-83.7959,America/New_York
Newport Beach,CA,California,Orange,33.6151,-117.8668,America/Los_Angeles
Westland,MI,Michigan,Wayne,42.3192,-83.3805,America/Detroit
Newark,OH,Ohio,Licking,40.0706,-82.4250,America/New_York
Muncie,IN,Indiana,Delaware,40.1989,-85.3950,America/Indiana/Indianapolis
Farmington Hills,MI,Michigan,Oakland,42.4860,-83.3771,America/Detroit
Cicero,IL,Illinois,Cook,41.8445,-87.7593,America/Chicago
Buena Park,CA,California,Orange,33.8572,-118.0046,America/Los_Angeles
Warwick,RI,Rhode Island,Kent,41.7062,-71.4334,America/New_York
Hattiesburg,MS,Mississippi,Forrest,31.3074,-89.3170,America/Chicago
Cranston,RI,Rhode Island,Providence,41.7658,-71.4858,America/New_York
Albany,GA,Georgia,Dougherty,31.5776,-84.1762,America/New_York
Layton,UT,Utah,Davis,41.0770,-111.9620,America/Denver
Madera,CA,California,Madera,36.9630,-120.0778,America/Los_Angeles
Largo,FL,Florida,Pinellas,27.9088,-82.7712,America/New_York
Redwood City,CA,California,San Mateo,37.5025,-122.2253,America/Los_Angeles
Mountain View,CA,California,Santa Clara,37.4001,-122.0796,America/Los_Angeles
Pine Hills,FL,Florida,Orange,28.5818,-81.4692,America/New_York
Folsom,CA,California,Sacramento,38.6668,-121.1422,America/Los_Angeles
Silver Spring,MD,Maryland,Montgomery,39.0028,-77.0207,America/New_York
Johns Creek,GA,Georgia,Fulton,34.0333,-84.2027,America/New_York
The Villages,FL,Florida,Sumter,28.9034,-81.9887,America/New_York
Owensboro,KY,Kentucky,Daviess,37.7575,-87.1172,America/Chicago
Napa,CA,California,Napa,38.2975,-122.3010,America/Los_Angeles
New Rochelle,NY,New York,Westchester,40.9304,-73.7836,America/New_York
Alhambra,CA,California,Los Angeles,34.0840,-118.1355,America/Los_Angeles
Cheyenne,WY,Wyoming,Laramie,41.1350,-104.7902,America/Denver
Miami Beach,FL,Florida,Miami-Dade,25.8171,-80.1396,America/New_York
Wenatchee,WA,Washington,Chelan,47.4360,-120.3295,America/Los_Angeles
Jackson,MI,Michigan,Jackson,42.2431,-84.4038,America/Detroit
Lehi,UT,Utah,Utah,40.4136,-111.8725,America/Denver
Anderson,IN,Indiana,Madison,40.0891,-85.6892,America/Indiana/Indianapolis
Homestead,FL,Florida,Miami-Dade,25.4665,-80.4472,America/New_York
Florence,AL,Alabama,Lauderdale,34.8303,-87.6655,America/Chicago
Rancho Cordova,CA,California,Sacramento,38.5737,-121.2527,America/Los_Angeles
Morgantown,WV,West Virginia,Monongalia,39.6383,-79.9464,America/New_York
Boynton Beach,FL,Florida,Palm Beach,26.5281,-80.0811,America/New_York
Somerville,MA,Massachusetts,Middlesex,42.3908,-71.1014,America/New_York
North Port,FL,Florida,Sarasota,27.0576,-82.1977,America/New_York
Lakewood,CA,California,Los Angeles,33.8471,-118.1222,America/Los_Angeles
Salisbury,MD,Maryland,Wicomico,38.3756,-75.5865,America/New_York
South Jordan,UT,Utah,Salt Lake,40.5570,-111.9784,America/Denver
Parma,OH,Ohio,Cuyahoga,41.3843,-81.7286,America/New_York
Pharr,TX,Texas,Hidalgo,26.1685,-98.1904,America/Chicago
State College,PA,Pennsylvania,Centre,40.7909,-77.8567,America/New_York
Plymouth,MN,Minnesota,Hennepin,45.0225,-93.4617,America/Chicago
Turlock,CA,California,Stanislaus,37.5053,-120.8588,America/Los_Angeles
Davis,CA,California,Yolo,38.5553,-121.7370,America/Los_Angeles
Perris,CA,California,Riverside,33.7898,-117.2233,America/Los_Angeles
Jonesboro,AR,Arkansas,Craighead,35.8212,-90.6791,America/Chicago
Tustin,CA,California,Orange,33.7311,-117.8107,America/Los_Angeles
Terre Haute,IN,Indiana,Vigo,39.4660,-87.3751,America/Indiana/Indianapolis
Upland,CA,California,San Bernardino,34.1178,-117.6604,America/Los_Angeles
Georgetown,TX,Texas,Williamson,30.6660,-97.6966,America/Chicago
Texarkana,TX,Texas,Bowie,33.4500,-94.0847,America/Chicago
Kendall,FL,Florida,Miami-Dade,25.6697,-80.3556,America/New_York
Pasco,WA,Washington,Franklin,46.2506,-119.1305,America/Los_Angeles
Milpitas,CA,California,Santa Clara,37.4336,-121.8921,America/Los_Angeles
Carmichael,CA,California,Sacramento,38.6318,-121.3263,America/Los_Angeles
Chino Hills,CA,California,San Bernardino,33.9508,-117.7254,America/Los_Angeles
Flower Mound,TX,Texas,Denton,33.0343,-97.1146,America/Chicago
Flagstaff,AZ,Arizona,Coconino,35.1872,-111.6194,America/Phoenix
Alton,IL,Illinois,Madison,38.9037,-90.1520,America/Chicago
Pleasanton,CA,California,Alameda,37.6663,-121.8805,America/Los_Angeles
Cedar Park,TX,Texas,Williamson,30.5105,-97.8197,America/Chicago
Bellflower,CA,California,Los Angeles,33.8880,-118.1271,America/Los_Angeles
Loveland,CO,Colorado,Larimer,40.4166,-105.0623,America/Denver
Mansfield,OH,Ohio,Richland,40.7656,-82.5275,America/New_York
Hammond,IN,Indiana,Lake,41.6168,-87.4909,America/Chicago
Bethlehem,PA,Pennsylvania,Northampton,40.6266,-75.3679,America/New_York
Woodbury,MN,Minnesota,Washington,44.9057,-92.9230,America/Chicago
Alameda,CA,California,Alameda,37.7668,-122.2670,America/Los_Angeles
Wyoming,MI,Michigan,Kent,42.8908,-85.7066,America/Detroit
Schaumburg,IL,Illinois,Cook,42.0308,-88.0838,America/Chicago
Castle Rock,CO,Colorado,Douglas,39.3763,-104.8535,America/Denver
Evanston,IL,Illinois,Cook,42.0464,-87.6943,America/Chicago
Doral,FL,Florida,Miami-Dade,25.8152,-80.3565,America/New_York
St. Joseph,MO,Missouri,Buchanan,39.7598,-94.8210,America/Chicago
Valdosta,GA,Georgia,Lowndes,30.8502,-83.2788,America/New_York
Wausau,WI,Wisconsin,Marathon,44.9620,-89.6459,America/Chicago
Pocatello,ID,Idaho,Bannock,42.8724,-112.4647,America/Boise
Elizabethtown,KY,Kentucky,Hardin,37.7031,-85.8773,America/New_York
Anniston,AL,Alabama,Calhoun,33.6712,-85.8135,America/Chicago
Arlington Heights,IL,Illinois,Cook,42.0955,-87.9826,America/Chicago
Rochester Hills,MI,Michigan,Oakland,42.6645,-83.1563,America/Detroit
Southfield,MI,Michigan,Oakland,42.4765,-83.2605,America/Detroit
Daytona Beach,FL,Florida,Volusia,29.1995,-81.0982,America/New_York
Pittsburg,CA,California,Contra Costa,38.0182,-121.8965,America/Los_Angeles
Oshkosh,WI,Wisconsin,Winnebago,44.0227,-88.5619,America/Chicago
Redmond,WA,Washington,King,47.6763,-122.1169,America/Los_Angeles
Saratoga Springs,NY,New York,Saratoga,43.0674,-73.7775,America/New_York
Apple Valley,CA,California,San Bernardino,34.5352,-117.2109,America/Los_Angeles
Mansfield,TX,Texas,Tarrant,32.5690,-97.1213,America/Chicago
Pawtucket,RI,Rhode Island,Providence,41.8744,-71.3743,America/New_York
Missouri City,TX,Texas,Fort Bend,29.5630,-95.5365,America/Chicago
Broomfield,CO,Colorado,Broomfield,39.9542,-105.0526,America/Denver
Janesville,WI,Wisconsin,Rock,42.6854,-89.0135,America/Chicago
San Marcos,TX,Texas,Hays,29.8734,-97.9356,America/Chicago
Camarillo,CA,California,Ventura,34.2230,-119.0321,America/Los_Angeles
Jackson,TN,Tennessee,Madison,35.6538,-88.8354,America/Chicago
Dothan,AL,Alabama,Houston,31.2336,-85.4070,America/Chicago
Sherman,TX,Texas,Grayson,33.6273,-96.6221,America/Chicago
Lauderhill,FL,Florida,Broward,26.1605,-80.2241,America/New_York
Harrisonburg,VA,Virginia,Harrisonburg,38.4362,-78.8735,America/New_York
Bolingbrook,IL,Illinois,Will,41.6901,-88.1021,America/Chicago
Ellicott City,MD,Maryland,Howard,39.2774,-76.8345,America/New_York
Alexandria,LA,Louisiana,Rapides,31.2923,-92.4702,America/Chicago
Battle Creek,MI,Michigan,Calhoun,42.2985,-85.2296,America/Detroit
New Britain,CT,Connecticut,Capitol,41.6759,-72.7862,America/New_York
Sheboygan,WI,Wisconsin,Sheboygan,43.7403,-87.7316,America/Chicago
Brunswick,GA,Georgia,Glynn,31.1449,-81.4746,America/New_York
Altoona,PA,Pennsylvania,Blair,40.5082,-78.4007,America/New_York
Lodi,CA,California,San Joaquin,38.1218,-121.2932,America/Los_Angeles
Redlands,CA,California,San Bernardino,34.0512,-117.1712,America/Los_Angeles
Caguas,PR,Puerto Rico,Caguas,18.2319,-66.0388,America/Puerto_Rico
Dale City,VA,Virginia,Prince William,38.6473,-77.3459,America/New_York
Glen Burnie,MD,Maryland,Anne Arundel,39.1560,-76.6071,America/New_York
Mount Vernon,NY,New York,Westchester,40.9136,-73.8291,America/New_York
Lakeville,MN,Minnesota,Dakota,44.6774,-93.2520,America/Chicago
Dover,NH,New Hampshire,Strafford,43.1887,-70.8845,America/New_York
Lebanon,PA,Pennsylvania,Lebanon,40.3412,-76.4228,America/New_York
